date,NOKBRL CURNCY
06/27/2007,0.3269
06/26/2007,0.3284
06/25/2007,0.3279
06/22/2007,0.328
06/21/2007,0.3218
06/20/2007,0.3224
06/19/2007,0.3169
06/18/2007,0.3169
06/15/2007,0.3171
06/14/2007,0.3153
06/13/2007,0.3193
06/12/2007,0.3222
06/11/2007,0.3214
06/08/2007,0.3234
06/07/2007,0.3276
06/06/2007,0.3258
06/05/2007,0.3255
06/04/2007,0.3228
06/01/2007,0.316
05/31/2007,0.3184
05/30/2007,0.3197
05/29/2007,0.3236
05/28/2007,0.3228
05/25/2007,0.3242
05/24/2007,0.325
05/23/2007,0.325
05/22/2007,0.3228
05/21/2007,0.3205
05/18/2007,0.3239
05/17/2007,0.3242
05/16/2007,0.3227
05/15/2007,0.3287
05/14/2007,0.3316
05/11/2007,0.3342
05/10/2007,0.3333
05/09/2007,0.3355
05/08/2007,0.3367
05/07/2007,0.3377
05/04/2007,0.3402
05/03/2007,0.3381
05/02/2007,0.3378
05/01/2007,0.3406
04/30/2007,0.342
04/27/2007,0.3412
04/26/2007,0.3401
04/25/2007,0.3386
04/24/2007,0.3419
04/23/2007,0.3409
04/20/2007,0.34
04/19/2007,0.3403
04/18/2007,0.3415
04/17/2007,0.3418
04/16/2007,0.3404
04/13/2007,0.3373
04/12/2007,0.3385
04/11/2007,0.3381
04/10/2007,0.3366
04/09/2007,0.3314
04/06/2007,0.3331
04/05/2007,0.3355
04/04/2007,0.3329
04/03/2007,0.3325
04/02/2007,0.3354
03/30/2007,0.3385
03/29/2007,0.335
03/28/2007,0.3394
03/27/2007,0.3395
03/26/2007,0.3388
03/23/2007,0.337
03/22/2007,0.3382
03/21/2007,0.3358
03/20/2007,0.3377
03/19/2007,0.3389
03/16/2007,0.3419
03/15/2007,0.34
03/14/2007,0.341
03/13/2007,0.3433
03/12/2007,0.3403
03/09/2007,0.3399
03/08/2007,0.3396
03/07/2007,0.3413
03/06/2007,0.3406
03/05/2007,0.3412
03/02/2007,0.346
03/01/2007,0.3447
02/28/2007,0.3453
02/27/2007,0.3493
02/26/2007,0.3409
02/23/2007,0.3409
02/22/2007,0.3389
02/21/2007,0.3385
02/20/2007,0.341
02/19/2007,0.3421
02/16/2007,0.3417
02/15/2007,0.3425
02/14/2007,0.3396
02/13/2007,0.3392
02/12/2007,0.3379
02/09/2007,0.3374
02/08/2007,0.3369
02/07/2007,0.3354
02/06/2007,0.3332
02/05/2007,0.3334
02/02/2007,0.3358
02/01/2007,0.3365
01/31/2007,0.3403
01/30/2007,0.339
01/29/2007,0.3387
01/26/2007,0.3373
01/25/2007,0.3362
01/24/2007,0.3352
01/23/2007,0.3335
01/22/2007,0.3301
01/19/2007,0.3302
01/18/2007,0.3302
01/17/2007,0.3314
01/16/2007,0.3316
01/15/2007,0.333
01/12/2007,0.3321
01/11/2007,0.331
01/10/2007,0.3334
01/09/2007,0.3381
01/08/2007,0.3392
01/05/2007,0.3384
01/04/2007,0.3387
01/03/2007,0.3416
01/02/2007,0.3441
01/01/2007,0.3426
12/29/2006,0.3425
12/28/2006,0.3401
12/27/2006,0.3413
12/26/2006,0.3424
12/25/2006,0.3438
12/22/2006,0.3442
12/21/2006,0.3487
12/20/2006,0.3484
12/19/2006,0.3489
12/18/2006,0.3447
12/15/2006,0.3442
12/14/2006,0.346
12/13/2006,0.3476
12/12/2006,0.3513
12/11/2006,0.3477
12/08/2006,0.3471
12/07/2006,0.3515
12/06/2006,0.3514
12/05/2006,0.3527
12/04/2006,0.352
12/01/2006,0.3542
11/30/2006,0.3517
11/29/2006,0.3467
11/28/2006,0.347
11/27/2006,0.3494
11/24/2006,0.344
11/23/2006,0.3397
11/22/2006,0.3396
11/21/2006,0.3363
11/20/2006,0.3346
11/17/2006,0.3351
11/16/2006,0.3334
11/15/2006,0.3342
11/14/2006,0.3346
11/13/2006,0.3372
11/10/2006,0.3374
11/09/2006,0.3343
11/08/2006,0.3326
11/07/2006,0.3312
11/06/2006,0.3284
11/03/2006,0.3301
11/02/2006,0.3319
11/01/2006,0.3311
10/31/2006,0.3277
10/30/2006,0.3266
10/27/2006,0.3264
10/26/2006,0.3274
10/25/2006,0.3252
10/24/2006,0.3233
10/23/2006,0.3191
10/20/2006,0.32
10/19/2006,0.3209
10/18/2006,0.3153
10/17/2006,0.316
10/16/2006,0.3149
10/13/2006,0.3169
10/12/2006,0.321
10/11/2006,0.3205
10/10/2006,0.322
10/09/2006,0.3224
10/06/2006,0.3233
10/05/2006,0.3271
10/04/2006,0.3279
10/03/2006,0.3302
10/02/2006,0.3291
09/29/2006,0.3329
09/28/2006,0.3355
09/27/2006,0.3372
09/26/2006,0.3341
09/25/2006,0.3401
09/22/2006,0.3366
09/21/2006,0.3384
09/20/2006,0.3329
09/19/2006,0.331
09/18/2006,0.328
09/15/2006,0.3293
09/14/2006,0.3309
09/13/2006,0.3275
09/12/2006,0.3308
09/11/2006,0.3339
09/08/2006,0.3314
09/07/2006,0.3317
09/06/2006,0.3365
09/05/2006,0.3367
09/04/2006,0.3356
09/01/2006,0.3374
08/31/2006,0.3394
08/30/2006,0.3387
08/29/2006,0.3394
08/28/2006,0.3401
08/25/2006,0.3416
08/24/2006,0.3393
08/23/2006,0.3419
08/22/2006,0.3395
08/21/2006,0.3416
08/18/2006,0.3412
08/17/2006,0.3401
08/16/2006,0.3405
08/15/2006,0.3418
08/14/2006,0.3429
08/11/2006,0.3454
08/10/2006,0.3471
08/09/2006,0.3505
08/08/2006,0.352
08/07/2006,0.3555
08/04/2006,0.3563
08/03/2006,0.354
08/02/2006,0.3541
08/01/2006,0.3568
07/31/2006,0.3536
07/28/2006,0.3518
07/27/2006,0.3527
07/26/2006,0.3522
07/25/2006,0.348
07/24/2006,0.3477
07/21/2006,0.3519
07/20/2006,0.3488
07/19/2006,0.3448
07/18/2006,0.3449
07/17/2006,0.348
07/14/2006,0.3538
07/13/2006,0.3565
07/12/2006,0.3515
07/11/2006,0.3493
07/10/2006,0.3467
07/07/2006,0.3512
07/06/2006,0.3496
07/05/2006,0.3537
07/04/2006,0.3483
07/03/2006,0.3478
06/30/2006,0.348
06/29/2006,0.3481
06/28/2006,0.3534
06/27/2006,0.3556
06/26/2006,0.3558
06/23/2006,0.3524
06/22/2006,0.3539
06/21/2006,0.3543
06/20/2006,0.356
06/19/2006,0.3617
06/16/2006,0.3618
06/15/2006,0.3652
06/14/2006,0.3657
06/13/2006,0.3699
06/12/2006,0.3702
06/09/2006,0.3658
06/08/2006,0.3645
06/07/2006,0.3686
06/06/2006,0.3702
06/05/2006,0.3766
06/02/2006,0.3783
06/01/2006,0.3689
05/31/2006,0.3792
05/30/2006,0.3802
05/29/2006,0.3739
05/26/2006,0.3649
05/25/2006,0.373
05/24/2006,0.3802
05/23/2006,0.3847
05/22/2006,0.3782
05/19/2006,0.362
05/18/2006,0.359
05/17/2006,0.3602
05/16/2006,0.3503
05/15/2006,0.3557
05/12/2006,0.3581
05/11/2006,0.347
05/10/2006,0.3418
05/09/2006,0.3382
05/08/2006,0.3386
05/05/2006,0.3358
05/04/2006,0.3386
05/03/2006,0.3384
05/02/2006,0.3345
05/01/2006,0.3363
04/28/2006,0.3393
04/27/2006,0.3384
04/26/2006,0.3384
04/25/2006,0.3375
04/24/2006,0.3332
04/21/2006,0.3336
04/20/2006,0.3343
04/19/2006,0.3364
04/18/2006,0.3319
04/17/2006,0.3325
04/14/2006,0.3288
04/13/2006,0.3293
04/12/2006,0.3292
04/11/2006,0.3301
04/10/2006,0.3328
04/07/2006,0.3304
04/06/2006,0.3301
04/05/2006,0.3328
04/04/2006,0.3333
04/03/2006,0.33
03/31/2006,0.3302
03/30/2006,0.3336
03/29/2006,0.3336
03/28/2006,0.3341
03/27/2006,0.3287
03/24/2006,0.3257
03/23/2006,0.324
03/22/2006,0.3274
03/21/2006,0.3302
03/20/2006,0.3286
03/17/2006,0.3247
03/16/2006,0.3219
03/15/2006,0.3198
03/14/2006,0.3203
03/13/2006,0.3204
03/10/2006,0.3191
03/09/2006,0.3207
03/08/2006,0.3241
03/07/2006,0.3187
03/06/2006,0.3235
03/03/2006,0.3178
03/02/2006,0.3153
03/01/2006,0.3144
02/28/2006,0.3147
02/27/2006,0.3155
02/24/2006,0.3158
02/23/2006,0.3164
02/22/2006,0.3163
02/21/2006,0.3209
02/20/2006,0.3141
02/17/2006,0.3134
02/16/2006,0.312
02/15/2006,0.3125
02/14/2006,0.3131
02/13/2006,0.3163
02/10/2006,0.3183
02/09/2006,0.3237
02/08/2006,0.3259
02/07/2006,0.327
02/06/2006,0.3236
02/03/2006,0.3307
02/02/2006,0.3348
02/01/2006,0.3324
01/31/2006,0.3329
01/30/2006,0.329
01/27/2006,0.3309
01/26/2006,0.337
01/25/2006,0.3411
01/24/2006,0.3423
01/23/2006,0.345
01/20/2006,0.3422
01/19/2006,0.34
01/18/2006,0.3444
01/17/2006,0.3449
01/16/2006,0.3411
01/13/2006,0.3425
01/12/2006,0.3398
01/11/2006,0.3439
01/10/2006,0.3411
01/09/2006,0.3424
01/06/2006,0.3505
01/05/2006,0.3498
01/04/2006,0.3497
01/03/2006,0.3518
01/02/2006,0.3462
12/30/2005,0.3467
12/29/2005,0.3432
12/28/2005,0.3443
12/27/2005,0.3447
12/26/2005,0.3457
12/23/2005,0.3424
12/22/2005,0.345
12/21/2005,0.3401
12/20/2005,0.3455
12/19/2005,0.3568
12/16/2005,0.3517
12/15/2005,0.3478
12/14/2005,0.342
12/13/2005,0.3399
12/12/2005,0.3399
12/09/2005,0.3352
12/08/2005,0.3312
12/07/2005,0.3245
12/06/2005,0.3219
12/05/2005,0.3287
12/02/2005,0.3265
12/01/2005,0.329
11/30/2005,0.3269
11/29/2005,0.3242
11/28/2005,0.33
11/25/2005,0.3328
11/24/2005,0.335
11/23/2005,0.3361
11/22/2005,0.3372
11/21/2005,0.3307
11/18/2005,0.3323
11/17/2005,0.3277
11/16/2005,0.3287
11/15/2005,0.3313
11/14/2005,0.3319
11/11/2005,0.3273
11/10/2005,0.3275
11/09/2005,0.3307
11/08/2005,0.3321
11/07/2005,0.3346
11/04/2005,0.3355
11/03/2005,0.3403
11/02/2005,0.3465
11/01/2005,0.3462
10/31/2005,0.3464
10/28/2005,0.3495
10/27/2005,0.3564
10/26/2005,0.3534
10/25/2005,0.3505
10/24/2005,0.346
10/21/2005,0.3473
10/20/2005,0.3492
10/19/2005,0.3444
10/18/2005,0.343
10/17/2005,0.3446
10/14/2005,0.3468
10/13/2005,0.348
10/12/2005,0.3469
10/11/2005,0.3424
10/10/2005,0.3435
10/07/2005,0.3451
10/06/2005,0.3533
10/05/2005,0.3444
10/04/2005,0.3414
10/03/2005,0.3381
09/30/2005,0.3402
09/29/2005,0.3391
09/28/2005,0.3426
09/27/2005,0.3471
09/26/2005,0.3471
09/23/2005,0.3493
09/22/2005,0.355
09/21/2005,0.3572
09/20/2005,0.3575
09/19/2005,0.3581
09/16/2005,0.3611
09/15/2005,0.3612
09/14/2005,0.3658
09/13/2005,0.3661
09/12/2005,0.3645
09/09/2005,0.3679
09/08/2005,0.3684
09/07/2005,0.3697
09/06/2005,0.3702
09/05/2005,0.3743
09/02/2005,0.3748
09/01/2005,0.3763
08/31/2005,0.37
08/30/2005,0.3683
08/29/2005,0.369
08/26/2005,0.3716
08/25/2005,0.3725
08/24/2005,0.379
08/23/2005,0.3677
08/22/2005,0.364
08/19/2005,0.3723
08/18/2005,0.3673
08/17/2005,0.3638
08/16/2005,0.3651
08/15/2005,0.3624
08/12/2005,0.3735
08/11/2005,0.3734
08/10/2005,0.3566
08/09/2005,0.3575
08/08/2005,0.3637
08/05/2005,0.3615
08/04/2005,0.3625
08/03/2005,0.3628
08/02/2005,0.3631
08/01/2005,0.3673
07/29/2005,0.3664
07/28/2005,0.3685
07/27/2005,0.371
07/26/2005,0.3688
07/25/2005,0.3794
07/22/2005,0.3632
07/21/2005,0.3595
07/20/2005,0.3554
07/19/2005,0.352
07/18/2005,0.3504
07/15/2005,0.354
07/14/2005,0.3553
07/13/2005,0.3602
07/12/2005,0.3622
07/11/2005,0.3575
07/08/2005,0.3607
07/07/2005,0.3594
07/06/2005,0.3603
07/05/2005,0.3579
07/04/2005,0.3572
07/01/2005,0.3576
06/30/2005,0.3571
06/29/2005,0.3591
06/28/2005,0.3596
06/27/2005,0.3635
06/24/2005,0.3616
06/23/2005,0.3647
06/22/2005,0.3671
06/21/2005,0.3673
06/20/2005,0.3689
06/17/2005,0.3686
06/16/2005,0.3701
06/15/2005,0.372
06/14/2005,0.3719
06/13/2005,0.3757
06/10/2005,0.3821
06/09/2005,0.3863
06/08/2005,0.3808
06/07/2005,0.3838
06/06/2005,0.382
06/03/2005,0.3756
06/02/2005,0.3746
06/01/2005,0.379
05/31/2005,0.373
05/30/2005,0.3704
05/27/2005,0.3758
05/26/2005,0.3769
05/25/2005,0.378
05/24/2005,0.3777
05/23/2005,0.3759
05/20/2005,0.3774
05/19/2005,0.3806
05/18/2005,0.3837
05/17/2005,0.3863
05/16/2005,0.3862
05/13/2005,0.3855
05/12/2005,0.3877
05/11/2005,0.3889
05/10/2005,0.3927
05/09/2005,0.388
05/06/2005,0.3877
05/05/2005,0.3934
05/04/2005,0.3931
05/03/2005,0.3943
05/02/2005,0.3971
04/29/2005,0.4006
04/28/2005,0.403
04/27/2005,0.3997
04/26/2005,0.4048
04/25/2005,0.403
04/22/2005,0.4062
04/21/2005,0.4078
04/20/2005,0.4106
04/19/2005,0.4094
04/18/2005,0.4133
04/15/2005,0.4107
04/14/2005,0.403
04/13/2005,0.4021
04/12/2005,0.4051
04/11/2005,0.4094
04/08/2005,0.4084
04/07/2005,0.4081
04/06/2005,0.4096
04/05/2005,0.4146
04/04/2005,0.4132
04/01/2005,0.4183
03/31/2005,0.421
03/30/2005,0.4224
03/29/2005,0.4252
03/28/2005,0.4282
03/25/2005,0.4323
03/24/2005,0.432
03/23/2005,0.4359
03/22/2005,0.439
03/21/2005,0.4399
03/18/2005,0.4444
03/17/2005,0.4472
03/16/2005,0.454
03/15/2005,0.4497
03/14/2005,0.4486
03/11/2005,0.4473
03/10/2005,0.445
03/09/2005,0.4442
03/08/2005,0.4395
03/07/2005,0.4324
03/04/2005,0.4269
03/03/2005,0.4274
03/02/2005,0.4226
03/01/2005,0.4225
02/28/2005,0.4177
02/25/2005,0.4203
02/24/2005,0.4216
02/23/2005,0.4161
02/22/2005,0.4172
02/21/2005,0.4078
02/18/2005,0.4058
02/17/2005,0.4033
02/16/2005,0.4016
02/15/2005,0.4018
02/14/2005,0.3981
02/11/2005,0.3971
02/10/2005,0.3999
02/09/2005,0.3976
02/08/2005,0.4004
02/07/2005,0.3983
02/04/2005,0.4055
02/03/2005,0.4072
02/02/2005,0.4106
02/01/2005,0.411
01/31/2005,0.4099
01/28/2005,0.4176
01/27/2005,0.4218
01/26/2005,0.4215
01/25/2005,0.4233
01/24/2005,0.4262
01/21/2005,0.4271
01/20/2005,0.4295
01/19/2005,0.432
01/18/2005,0.4339
01/17/2005,0.4303
01/14/2005,0.4323
01/13/2005,0.4368
01/12/2005,0.4378
01/11/2005,0.4351
01/10/2005,0.4295
01/07/2005,0.43
01/06/2005,0.4337
01/05/2005,0.4355
01/04/2005,0.436
01/03/2005,0.4373
12/31/2004,0.4367
12/30/2004,0.4382
12/29/2004,0.4385
12/28/2004,0.4423
12/27/2004,0.4422
12/24/2004,0.4394
12/23/2004,0.4411
12/22/2004,0.4371
12/21/2004,0.4365
12/20/2004,0.4341
12/17/2004,0.4392
12/16/2004,0.4423
12/15/2004,0.4449
12/14/2004,0.4468
12/13/2004,0.4471
12/10/2004,0.4473
12/09/2004,0.4481
12/08/2004,0.448
12/07/2004,0.4516
12/06/2004,0.4473
12/03/2004,0.4468
12/02/2004,0.4423
12/01/2004,0.4423
11/30/2004,0.4429
11/29/2004,0.4498
11/26/2004,0.4486
11/25/2004,0.4488
11/24/2004,0.4454
11/23/2004,0.4401
11/22/2004,0.4409
11/19/2004,0.4449
11/18/2004,0.442
11/17/2004,0.4431
11/16/2004,0.4456
11/15/2004,0.446
11/12/2004,0.4464
11/11/2004,0.4469
11/10/2004,0.4461
11/09/2004,0.4436
11/08/2004,0.4452
11/05/2004,0.4467
11/04/2004,0.444
11/03/2004,0.444
11/02/2004,0.4445
11/01/2004,0.446
10/29/2004,0.4489
10/28/2004,0.4467
10/27/2004,0.4444
10/26/2004,0.4463
10/25/2004,0.4483
10/22/2004,0.4435
10/21/2004,0.4376
10/20/2004,0.4397
10/19/2004,0.4353
10/18/2004,0.4348
10/15/2004,0.4337
10/14/2004,0.4344
10/13/2004,0.428
10/12/2004,0.4232
10/11/2004,0.4242
10/08/2004,0.4239
10/07/2004,0.4228
10/06/2004,0.4214
10/05/2004,0.4212
10/04/2004,0.4184
10/01/2004,0.4253
09/30/2004,0.4267
09/29/2004,0.421
09/28/2004,0.4239
09/27/2004,0.4217
09/24/2004,0.4219
09/23/2004,0.4241
09/22/2004,0.4222
09/21/2004,0.4199
09/20/2004,0.4169
09/17/2004,0.4144
09/16/2004,0.4166
09/15/2004,0.4199
09/14/2004,0.4246
09/13/2004,0.427
09/10/2004,0.4261
09/09/2004,0.4269
09/08/2004,0.424
09/07/2004,0.4209
09/06/2004,0.4214
09/03/2004,0.4239
09/02/2004,0.4302
09/01/2004,0.4286
08/31/2004,0.4267
08/30/2004,0.4233
08/27/2004,0.4253
08/26/2004,0.4286
08/25/2004,0.4284
08/24/2004,0.4301
08/23/2004,0.436
08/20/2004,0.4417
08/19/2004,0.4469
08/18/2004,0.4423
08/17/2004,0.4469
08/16/2004,0.4492
08/13/2004,0.4515
08/12/2004,0.448
08/11/2004,0.4461
08/10/2004,0.4457
08/09/2004,0.4499
08/06/2004,0.4457
08/05/2004,0.445
08/04/2004,0.439
08/03/2004,0.4362
08/02/2004,0.4343
07/30/2004,0.4327
07/29/2004,0.4327
07/28/2004,0.4345
07/27/2004,0.4341
07/26/2004,0.4399
07/23/2004,0.4341
07/22/2004,0.4392
07/21/2004,0.4378
07/20/2004,0.4362
07/19/2004,0.4389
07/16/2004,0.44
07/15/2004,0.4404
07/14/2004,0.4396
07/13/2004,0.4415
07/12/2004,0.445
07/09/2004,0.4463
07/08/2004,0.447
07/07/2004,0.4458
07/06/2004,0.4432
07/05/2004,0.4376
07/02/2004,0.4395
07/01/2004,0.4417
06/30/2004,0.4455
06/29/2004,0.4499
06/28/2004,0.4569
06/25/2004,0.456
06/24/2004,0.4507
06/23/2004,0.4482
06/22/2004,0.4553
06/21/2004,0.4536
06/18/2004,0.4571
06/17/2004,0.4532
06/16/2004,0.4519
06/15/2004,0.4593
06/14/2004,0.4585
06/11/2004,0.4548
06/10/2004,0.4552
06/09/2004,0.4606
06/08/2004,0.4656
06/07/2004,0.4682
06/04/2004,0.4695
06/03/2004,0.4712
06/02/2004,0.466
06/01/2004,0.4702
05/31/2004,0.4734
05/28/2004,0.4597
05/27/2004,0.4645
05/26/2004,0.4686
05/25/2004,0.4634
05/24/2004,0.4635
05/21/2004,0.4641
05/20/2004,0.4636
05/19/2004,0.456
05/18/2004,0.4533
05/17/2004,0.4545
05/14/2004,0.4465
05/13/2004,0.4532
05/12/2004,0.4566
05/11/2004,0.4435
05/10/2004,0.4565
05/07/2004,0.4491
05/06/2004,0.4449
05/05/2004,0.4395
05/04/2004,0.4379
05/03/2004,0.4315
04/30/2004,0.4272
04/29/2004,0.4328
04/28/2004,0.429
04/27/2004,0.4224
04/26/2004,0.4189
04/23/2004,0.4176
04/22/2004,0.4224
04/21/2004,0.4187
04/20/2004,0.4197
04/19/2004,0.4225
04/16/2004,0.4224
04/15/2004,0.4237
04/14/2004,0.4168
04/13/2004,0.4161
04/12/2004,0.4142
04/09/2004,0.416
04/08/2004,0.4166
04/07/2004,0.4188
04/06/2004,0.4161
04/05/2004,0.4134
04/02/2004,0.4185
04/01/2004,0.424
03/31/2004,0.4231
03/30/2004,0.4209
03/29/2004,0.4241
03/26/2004,0.4225
03/25/2004,0.4235
03/24/2004,0.4224
03/23/2004,0.4266
03/22/2004,0.4252
03/19/2004,0.4209
03/18/2004,0.4226
03/17/2004,0.4202
03/16/2004,0.4204
03/15/2004,0.4202
03/12/2004,0.4174
03/11/2004,0.4217
03/10/2004,0.4095
03/09/2004,0.4136
03/08/2004,0.4127
03/05/2004,0.4094
03/04/2004,0.4073
03/03/2004,0.4067
03/02/2004,0.4054
03/01/2004,0.4164
02/27/2004,0.415
02/26/2004,0.4141
02/25/2004,0.4165
02/24/2004,0.4256
02/23/2004,0.4227
02/20/2004,0.4215
02/19/2004,0.4276
02/18/2004,0.4251
02/17/2004,0.4261
02/16/2004,0.4205
02/13/2004,0.4192
02/12/2004,0.42
02/11/2004,0.4197
02/10/2004,0.4203
02/09/2004,0.4279
02/06/2004,0.4257
02/05/2004,0.4208
02/04/2004,0.4203
02/03/2004,0.4194
02/02/2004,0.4195
01/30/2004,0.4183
01/29/2004,0.415
01/28/2004,0.4168
01/27/2004,0.4211
01/26/2004,0.4128
01/23/2004,0.4154
01/22/2004,0.4197
01/21/2004,0.42
01/20/2004,0.4129
01/19/2004,0.4072
01/16/2004,0.4081
01/15/2004,0.4126
01/14/2004,0.4174
01/13/2004,0.4195
01/12/2004,0.4121
01/09/2004,0.4202
01/08/2004,0.4203
01/07/2004,0.419
01/06/2004,0.4266
01/05/2004,0.4362
01/02/2004,0.4319
01/01/2004,0.4318
12/31/2003,0.4338
12/30/2003,0.4331
12/29/2003,0.4246
12/26/2003,0.4266
12/25/2003,0.43
12/24/2003,0.431
12/23/2003,0.43
12/22/2003,0.4333
12/19/2003,0.4341
12/18/2003,0.4367
12/17/2003,0.4373
12/16/2003,0.4403
12/15/2003,0.4371
12/12/2003,0.4397
12/11/2003,0.4395
12/10/2003,0.4419
12/09/2003,0.4434
12/08/2003,0.4421
12/05/2003,0.4416
12/04/2003,0.44
12/03/2003,0.4372
12/02/2003,0.4338
12/01/2003,0.4285
11/28/2003,0.4322
11/27/2003,0.4283
11/26/2003,0.4308
11/25/2003,0.4241
11/24/2003,0.4213
11/21/2003,0.4258
11/20/2003,0.4283
11/19/2003,0.4272
11/18/2003,0.4296
11/17/2003,0.4207
11/14/2003,0.423
11/13/2003,0.4212
11/12/2003,0.4124
11/11/2003,0.407
11/10/2003,0.404
11/07/2003,0.4009
11/06/2003,0.3979
11/05/2003,0.3974
11/04/2003,0.399
11/03/2003,0.3978
10/31/2003,0.4035
10/30/2003,0.4039
10/29/2003,0.4031
10/28/2003,0.4044
10/27/2003,0.4091
10/24/2003,0.4088
10/23/2003,0.4087
10/22/2003,0.4101
10/21/2003,0.4007
10/20/2003,0.4015
10/17/2003,0.4053
10/16/2003,0.4007
10/15/2003,0.3997
10/14/2003,0.4019
10/13/2003,0.4023
10/10/2003,0.4061
10/09/2003,0.4043
10/08/2003,0.4087
10/07/2003,0.4086
10/06/2003,0.4093
10/03/2003,0.4084
10/02/2003,0.4128
10/01/2003,0.4133
09/30/2003,0.4118
09/29/2003,0.418
09/26/2003,0.4149
09/25/2003,0.4186
09/24/2003,0.4188
09/23/2003,0.4148
09/22/2003,0.4061
09/19/2003,0.4052
09/18/2003,0.4017
09/17/2003,0.4013
09/16/2003,0.3926
09/15/2003,0.3941
09/12/2003,0.3955
09/11/2003,0.3944
09/10/2003,0.3909
09/09/2003,0.3964
09/08/2003,0.3947
09/05/2003,0.3915
09/04/2003,0.3894
09/03/2003,0.3902
09/02/2003,0.3883
09/01/2003,0.397
08/29/2003,0.391
08/28/2003,0.3871
08/27/2003,0.3861
08/26/2003,0.3891
08/25/2003,0.3919
08/22/2003,0.3899
08/21/2003,0.395
08/20/2003,0.4033
08/19/2003,0.3999
08/18/2003,0.4004
08/15/2003,0.4056
08/14/2003,0.4078
08/13/2003,0.4092
08/12/2003,0.4146
08/11/2003,0.4138
08/08/2003,0.4131
08/07/2003,0.4162
08/06/2003,0.4232
08/05/2003,0.4177
08/04/2003,0.4242
08/01/2003,0.4174
07/31/2003,0.407
07/30/2003,0.412
07/29/2003,0.4069
07/28/2003,0.4044
07/25/2003,0.4053
07/24/2003,0.4002
07/23/2003,0.3997
07/22/2003,0.391
07/21/2003,0.3907
07/18/2003,0.3896
07/17/2003,0.3839
07/16/2003,0.3825
07/15/2003,0.3842
07/14/2003,0.3862
07/11/2003,0.3927
07/10/2003,0.3956
07/09/2003,0.3918
07/08/2003,0.394
07/07/2003,0.393
07/04/2003,0.3921
07/03/2003,0.3926
07/02/2003,0.3921
07/01/2003,0.3957
06/30/2003,0.3947
06/27/2003,0.3959
06/26/2003,0.3983
06/25/2003,0.3987
06/24/2003,0.4038
06/23/2003,0.4049
06/20/2003,0.4093
06/19/2003,0.4141
06/18/2003,0.4137
06/17/2003,0.4112
06/16/2003,0.4132
06/13/2003,0.4103
06/12/2003,0.413
06/11/2003,0.4069
06/10/2003,0.4092
06/09/2003,0.4098
06/06/2003,0.4116
06/05/2003,0.4155
06/04/2003,0.4201
06/03/2003,0.4288
06/02/2003,0.444
05/30/2003,0.4437
05/29/2003,0.4431
05/28/2003,0.449
05/27/2003,0.454
05/26/2003,0.4554
05/23/2003,0.4381
05/22/2003,0.4441
05/21/2003,0.4438
05/20/2003,0.4487
05/19/2003,0.4394
05/16/2003,0.4341
05/15/2003,0.431
05/14/2003,0.4217
05/13/2003,0.4228
05/12/2003,0.4202
05/09/2003,0.419
05/08/2003,0.4246
05/07/2003,0.4262
05/06/2003,0.4383
05/05/2003,0.4355
05/02/2003,0.4237
05/01/2003,0.4179
04/30/2003,0.416
04/29/2003,0.4137
04/28/2003,0.4189
04/25/2003,0.4258
04/24/2003,0.4252
04/23/2003,0.4194
04/22/2003,0.4253
04/21/2003,0.421
04/18/2003,0.4194
04/17/2003,0.42
04/16/2003,0.4298
04/15/2003,0.424
04/14/2003,0.4326
04/11/2003,0.4378
04/10/2003,0.4436
04/09/2003,0.441
04/08/2003,0.4377
04/07/2003,0.4338
04/04/2003,0.4441
04/03/2003,0.45
04/02/2003,0.4487
04/01/2003,0.4603
03/31/2003,0.4608
03/28/2003,0.4599
03/27/2003,0.4598
03/26/2003,0.4609
03/25/2003,0.4581
03/24/2003,0.4597
03/21/2003,0.4555
03/20/2003,0.4677
03/19/2003,0.4652
03/18/2003,0.4617
03/17/2003,0.4676
03/14/2003,0.4742
03/13/2003,0.4691
03/12/2003,0.4852
03/11/2003,0.4863
03/10/2003,0.4903
03/07/2003,0.4837
03/06/2003,0.4891
03/05/2003,0.5046
03/04/2003,0.5014
03/03/2003,0.4995
02/28/2003,0.4982
02/27/2003,0.4924
02/26/2003,0.5035
02/25/2003,0.5079
02/24/2003,0.5096
02/21/2003,0.5174
02/20/2003,0.5204
02/19/2003,0.5146
02/18/2003,0.5096
02/17/2003,0.5156
02/14/2003,0.5246
02/13/2003,0.5267
02/12/2003,0.5164
02/11/2003,0.516
02/10/2003,0.5153
02/07/2003,0.5168
02/06/2003,0.5178
02/05/2003,0.5135
02/04/2003,0.5164
02/03/2003,0.5063
01/31/2003,0.5079
01/30/2003,0.5142
01/29/2003,0.5197
01/28/2003,0.527
01/27/2003,0.5268
01/24/2003,0.5256
01/23/2003,0.5068
01/22/2003,0.5113
01/21/2003,0.5037
01/20/2003,0.4982
01/17/2003,0.4934
01/16/2003,0.4848
01/15/2003,0.4795
01/14/2003,0.4688
01/13/2003,0.4739
01/10/2003,0.4807
01/09/2003,0.4804
01/08/2003,0.4849
01/07/2003,0.4815
01/06/2003,0.4816
01/03/2003,0.4949
01/02/2003,0.5026
01/01/2003,0.5286
12/31/2002,0.5294
12/30/2002,0.5088
12/27/2002,0.507
12/26/2002,0.5104
12/25/2002,0.496
12/24/2002,0.502
